,Unique_Id,Location,Property_Type,Address,Rent,Price,Base,Number_Of_Bedroom,Number_Of_Bathroom,Description,Link,Run_Time
806,33|7|2025-05-17|23:08:28.786886,Islington,Flat,"250 City Road, EC1V","£3,683 pcm",3683,pcm,2,1,"Champs are proud to present this two bedroom apartment in Valencia Tower, 250 City Road. This beautiful apartment compromises of an open plan living area with a modern kitchen, luxurious bathroom, full height windows and two well proportioned bedrooms both with built in wardrobe fitted in.",https://www.rightmove.co.uk/properties/161106959#/?channel=RES_LET,2025-05-17 23:08:28.786886
807,33|8|2025-05-17|23:08:28.786886,Islington,Flat,"Rosebery Avenue, Clerkenwell","£5,200 pcm",5200,pcm,3,2,A magnificent three bedroom split level apartment on the top floors of this distinctive late Victorian building located in Clerkenwell. The apartment has high quality fixtures & fittings throughout and contemporary furnishings.,https://www.rightmove.co.uk/properties/160753562#/?channel=RES_LET,2025-05-17 23:08:28.786886
808,33|9|2025-05-17|23:08:28.786886,Islington,Apartment,"City Garden Row, Islington, London, N1 8DW","£3,650 pcm",3650,pcm,2,2,"Nestled in the vibrant and sought-after neighbourhood of Islington, this exceptional ground floor two-bedroom apartment is located in a charming former warehouse, seamlessly blending contemporary living with industrial character. The property boasts a spacious open-plan kitchen and livin...",https://www.rightmove.co.uk/properties/161096120#/?channel=RES_LET,2025-05-17 23:08:28.786886
809,33|10|2025-05-17|23:08:28.786886,Islington,Flat,"Camden Road, Caledonian Road N7","£4,247 pcm",4247,pcm,4,,"Black Katz are pleased to offer this newly refurbished four bedroom, two bathroom apartment finished to a high standard throughout. This High Spec property boasts four double bedrooms, wood floors, two modern fitted bathrooms with power showers and ceramic tiles, fully fitted modern kitchen with ...",https://www.rightmove.co.uk/properties/138996062#/?channel=RES_LET,2025-05-17 23:08:28.786886
810,33|11|2025-05-17|23:08:28.786886,Islington,Flat,"Camden Road, Caledonian Road N7","£4,247 pcm",4247,pcm,4,2,"*Rent includes gas electric amp; water*Black Katz are pleased to offer this newly refurbished four bedroom, two bathroom apartment finished to a high standard throughout. This Hi Spec property boasts four double bedrooms, wood floors, two modern fitted bathrooms with power showers and ceramic ti...",https://www.rightmove.co.uk/properties/160052780#/?channel=RES_LET,2025-05-17 23:08:28.786886
811,33|12|2025-05-17|23:08:28.786886,Islington,Flat,"Old Street, Old Street, London, EC1V","£3,000 pcm",3000,pcm,2,1,LONG LET. This excellently located 2 bedroom flat is situated on the first floor and offers comfortable living with a bright reception room and access to a lovely roof terrace.,https://www.rightmove.co.uk/properties/161094506#/?channel=RES_LET,2025-05-17 23:08:28.786886
812,33|13|2025-05-17|23:08:28.786886,Islington,Flat,"Gambier, Mora Street, London, EC1V","£3,499 pcm",3499,pcm,3,,"This spacious 3 Bedrooms neat large flat on City Road, close to all Amenities, with walking distance to Shoreditch, Hoxton Square as well as High/Upper Street Islington.",https://www.rightmove.co.uk/properties/148345424#/?channel=RES_LET,2025-05-17 23:08:28.786886
813,33|14|2025-05-17|23:08:28.786886,Islington,Flat,"Ritchie Street, Islington, London, N1","£2,145 pcm",2145,pcm,1,1,"LONG LET. Set within a period build, this delightful 1 bed flat offers well-proportioned interiors complemented by ample sunlight and a private balcony. It further benefits from a central location close to the lush Culpeper Park.",https://www.rightmove.co.uk/properties/161089208#/?channel=RES_LET,2025-05-17 23:08:28.786886
814,33|15|2025-05-17|23:08:28.786886,Islington,Maisonette,"Barnsbury Road, 
Angel, N1","£4,300 pcm",4300,pcm,3,2,"Positioned in a quiet pocket of Barnsbury at the North end of Barnsbury Road, the street is peaceful and the property situated next to with views of Thornhill Gardens.",https://www.rightmove.co.uk/properties/160358318#/?channel=RES_LET,2025-05-17 23:08:28.786886
815,33|16|2025-05-17|23:08:28.786886,Islington,Flat,"Killick Street, Kings Cross","£2,383 pcm",2383,pcm,1,1,"The flat offers a bright and modern living space with plenty of natural light as It features large windows and wooden flooring throughout. The kitchen comes with built-in appliances and the bedroom includes essential furnishings. The building is well-maintained and secure, with friendly neighbour...",https://www.rightmove.co.uk/properties/161084510#/?channel=RES_LET,2025-05-17 23:08:28.786886
816,33|17|2025-05-17|23:08:28.786886,Islington,Flat,"Liverpool Road, 
Angel, N1","£3,350 pcm",3350,pcm,2,1,Arranged over the top floor of this imposing period property is a very large two double bedroom apartment with access to a shared garden.,https://www.rightmove.co.uk/properties/87131265#/?channel=RES_LET,2025-05-17 23:08:28.786886
817,33|18|2025-05-17|23:08:28.786886,Islington,Flat,"St. Paul's Road, Islington","£4,250 pcm",4250,pcm,3,4,"Modern, bright and optimal transport links ! Living space estate agents are proud to present this furnished three-bedroom flat situated in the heart of Highbury and Islington. The flat has Three bedrooms all with their own en-suites along with an additional guessed bathroom.",https://www.rightmove.co.uk/properties/161083982#/?channel=RES_LET,2025-05-17 23:08:28.786886
818,33|19|2025-05-17|23:08:28.786886,Islington,Flat,"City Road, EC1V","£2,075 pcm",2075,pcm,1,1,"One bedroom flat in a well maintained period conversion comprising one double bedroom, bright open plan lounge with high ceilings. The apartment has been finished to a high standard with modern neutral decor, wood floors, high spec fittings, modern kitchen and quality furnishings. The flat is ...",https://www.rightmove.co.uk/properties/161083220#/?channel=RES_LET,2025-05-17 23:08:28.786886
819,33|20|2025-05-17|23:08:28.786886,Islington,Flat,"Archway, London, N19","£3,200 pcm",3200,pcm,3,2,"3 Bedroom Duplex Flat to Rent - 6 Month short let Introducing an opportunity to rent a spacious 3-bedroom, 2 bathroom duplex flat spanning over two floors. Tenants will have access to a spacious kitchen and a garden.",https://www.rightmove.co.uk/properties/161336864#/?channel=RES_LET,2025-05-17 23:08:28.786886
820,33|21|2025-05-17|23:08:28.786886,Islington,Apartment,"Georges Road, Islington, London","£3,400 pcm",3400,pcm,3,1,"Stunning newly refurbished three double bedroom property to rent within a short walk of both Caledonian Road and Highbury and Islington stations. The property comprises three double bedrooms, separate kitchen diner, large reception room and balcony, a luxury bathroom and is spread over two floor...",https://www.rightmove.co.uk/properties/161061950#/?channel=RES_LET,2025-05-17 23:08:28.786886
821,33|22|2025-05-17|23:08:28.786886,Islington,Flat,"Holloway Road, Highbury, London","£2,535 pcm",2535,pcm,1,1,"Stunning spacious flat to rent with a large private terrace within this modern development in Holloway, within walking distance to Holloway Road, Highbury& Islington and Drayton Park Stations, benefiting from excellent transport links and high specifications. This beautiful property benefit...",https://www.rightmove.co.uk/properties/161061263#/?channel=RES_LET,2025-05-17 23:08:28.786886
822,33|23|2025-05-17|23:08:28.786886,Islington,Flat,"Bridgewater Square, City, London, EC2Y","£3,034 pcm",3034,pcm,2,2,"LONG LET. Located in a peaceful residential square in the sought-after area of St Luke's, this 2 bedroom, 2 bathroom flat offers stylish open-plan living space close to the City.",https://www.rightmove.co.uk/properties/161061143#/?channel=RES_LET,2025-05-17 23:08:28.786886
823,33|24|2025-05-17|23:08:28.786886,Islington,Apartment,"Fife Terrace, London, N1","£3,200 pcm",3200,pcm,2,1,2Bed 1 Bath | Kings Cross | Available 10th June | Zone 1 Location | Spacious and Bright | Modern Living | Wooden Flooring,https://www.rightmove.co.uk/properties/161059886#/?channel=RES_LET,2025-05-17 23:08:28.786886
824,33|25|2025-05-17|23:08:28.786886,Islington,Apartment,"Dunford Road, London","£1,600 pcm",1600,pcm,,1,"**Zero Deposit Available**
***ZERO DEPOSIT AVAILABLE***Very comfortable living arrangement with incredibly easy access to the city! The modern property comprises of a large living space/ bedroom which is fully furnished, kitchen is fully equipped &ituated just off the Holloway road, less than th...",https://www.rightmove.co.uk/properties/159958838#/?channel=RES_LET,2025-05-17 23:08:28.786886
826,34|2|2025-05-17|23:08:28.786886,Islington,Apartment,"Author Kings Cross, York Way, London, N1","£7,885 pcm",7885,pcm,3,3,Brand New | 24 hours Concierge | State of Art Gym | Work from Home spaces | Coffee & Wine Bar | Extensive Amenities | Pet Friendly | Super fast broadband l Inhouse Maintenance l Inhouse Management I,https://www.rightmove.co.uk/properties/161056403#/?channel=RES_LET,2025-05-17 23:08:28.786886
827,34|3|2025-05-17|23:08:28.786886,Islington,Flat,166-168 Whitecross Street,"£1,712 pcm",1712,pcm,1,1,"A freshly redecorated, fantastically located one bed flat to rent consisting of a double bedroom, en-suite bathroom and a open plan kitchen/spacious living area",https://www.rightmove.co.uk/properties/160134725#/?channel=RES_LET,2025-05-17 23:08:28.786886
828,34|4|2025-05-17|23:08:28.786886,Islington,Flat,"Goddard Place, London, N19","£2,250 pcm",2250,pcm,2,1,RECENTLY REFURBISHED TOP TO BOTTOM AND NEW BATHROOM In a private gated community with secure parking for up to 2 VEHICLES (1 car plus 1 Motorcycle/Scooter) and bicycles... ABOUT 4 to 5 MINS TO... ** Property Reference: 2442572 **,https://www.rightmove.co.uk/properties/160321394#/?channel=RES_LET,2025-05-17 23:08:28.786886
829,34|5|2025-05-17|23:08:28.786886,Islington,Flat,"Bride Street, Islington, London","£1,599 pcm",1599,pcm,1,1,"FANTASTIC VALUE COSY ONE BEDROOM FLAT to rent set APPROXIMATELY SIX MINUTES WALK TO HIGHBURY AND ISLINGTON TUBE ( VICTORIA LINE ) and London Overground, Zone 2. This lovely apartment comprises generous double bedroom, separate living room with open plan kitchenette and separate bathroom. The fla...",https://www.rightmove.co.uk/properties/161418251#/?channel=RES_LET,2025-05-17 23:08:28.786886
830,34|6|2025-05-17|23:08:28.786886,Islington,Flat,"Holloway Road, Holloway, London, N7","£2,535 pcm",2535,pcm,1,1,LONG LET. A chic 1 bed flat boasts a terrific setting near the Emirates Stadium and is surrounded by renowned institutions. The interiors are flooded with natural light and a private terrace looks onto streetside amenities.,https://www.rightmove.co.uk/properties/161043839#/?channel=RES_LET,2025-05-17 23:08:28.786886
832,34|8|2025-05-17|23:08:28.786886,Islington,Flat,"Pentonville Road, Angel n1","£2,080 pcm",2080,pcm,2,,"A lovely two bedroom property (lounge converted) located in a well maintained building just off Pentonville road. The property has a large double bedroom with storage, a modern tiled bathroom with shower, fitted kitchen, a large lounge that can be used as the second bedroom.",https://www.rightmove.co.uk/properties/149315294#/?channel=RES_LET,2025-05-17 23:08:28.786886
833,34|9|2025-05-17|23:08:28.786886,Islington,Flat,"Goswell Road, 
Angel, EC1V","£3,000 pcm",3000,pcm,1,1,"(SHORT LET) A bright and well presented one bedroom apartment, situated on the first floor of a modern development only moments from Angel Underground & Upper Street.",https://www.rightmove.co.uk/properties/159811118#/?channel=RES_LET,2025-05-17 23:08:28.786886
834,34|10|2025-05-17|23:08:28.786886,Islington,Apartment,"Camden Road, London, N7","£4,250 pcm",4250,pcm,4,2,"A spacious and well presented first floor apartment located close to all amenities of Holloway Road. The property comprises a spacious kitchen diner, four well proportioned double bedrooms and two bathrooms. Available 1st May 2025 offered furnished.",https://www.rightmove.co.uk/properties/159795188#/?channel=RES_LET,2025-05-17 23:08:28.786886
835,34|11|2025-05-17|23:08:28.786886,Islington,Apartment,"Camden Road, London, N7","£4,250 pcm",4250,pcm,4,2,"A spacious and well presented apartment located close to all amenities of Holloway Road. The property comprises a spacious kitchen diner, four well proportioned double bedrooms and two bathrooms. Available immediately offered furnished.",https://www.rightmove.co.uk/properties/159795266#/?channel=RES_LET,2025-05-17 23:08:28.786886
836,34|12|2025-05-17|23:08:28.786886,Islington,Apartment,"Hazelville Road, Archway, London, N19","£2,500 pcm",2500,pcm,3,1,"**SHARERS WELCOME** Niche Estates are proud to offer this  Three bedroom apartment (minus living room), arranged on the ground floor of a Substantial Mid Terrace House in ARCHWAY.",https://www.rightmove.co.uk/properties/161031572#/?channel=RES_LET,2025-05-17 23:08:28.786886
838,34|14|2025-05-17|23:08:28.786886,Islington,Flat,"Kings Cross Road, Kings Cross WC1X","£1,733 pcm",1733,pcm,1,1,"Set on the 1st floor of a period building minutes to Kings Cross Tube this fantastic one bed has been recently decorated and has a modern kitchen, wood floors, neutral decor and a tiled bathroom with shower.",https://www.rightmove.co.uk/properties/161026592#/?channel=RES_LET,2025-05-17 23:08:28.786886
839,34|15|2025-05-17|23:08:28.786886,Islington,Apartment,"Albany Mews, LONDON","£1,985 pcm",1985,pcm,1,1,Newly Refurbished one bedroom apartment with terrace and allocated parking space in the highly sought after area of Barnsbury Park,https://www.rightmove.co.uk/properties/159995627#/?channel=RES_LET,2025-05-17 23:08:28.786886
840,34|16|2025-05-17|23:08:28.786886,Islington,Apartment,"Balfe Street, London, N1","£2,600 pcm",2600,pcm,2,1,"This charming property is located on the desirable Balfe Street in the heart of King’s Cross, offering a wonderful blend of space, character, and convenience. Set over two levels, it provides a comfortable and well-appointed home ideal for professionals, sharers, or a small family.",https://www.rightmove.co.uk/properties/161025122#/?channel=RES_LET,2025-05-17 23:08:28.786886
